estado,voto,genero,edad,ponderado,partido,encuesta,inverso,homo_pon,N_estado,rango_edad,total
32,2,Mujeres,36,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.53621354187,ZACATECAS,35-39,53071.53621354187
28,2,Hombres,70,0.28982496054923895,PAN-PRI-PRD,2,3.4503584443000657,219409.52527180267,TAMAULIPAS,65-100,-219409.52527180267
21,1,Mujeres,26,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,PUEBLA,25-29,100525.96042004168
31,1,Hombres,55,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963,YUCATAN,55-59,-101575.81008989963
9,2,Mujeres,75,1.3580812679329148,PAN-PRI-PRD,2,0.73633296004595,46823.67580462692,COLIMA,65-100,46823.67580462692
30,1,Mujeres,29,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,68677.64563231081
16,1,Hombres,40,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111,MICHOACAN  DE OCAMPO,40-44,-39463.75609601111
15,2,Mujeres,23,0.5848341793751031,PAN-PRI-PRD,2,1.709886383638697,108732.28557533,MEXICO,20-24,108732.28557533
10,2,Mujeres,23,0.7003449965462845,PAN-PRI-PRD,2,1.4278677008209508,90798.61685257989,DURANGO,20-24,90798.61685257989
19,97,Hombres,52,0.5148430010080732,Ninguno,2,1.942339699756973,123514.07493452611,NUEVO LEON,50-54,-123514.07493452611
15,98,Hombres,46,0.7925070382889164,NS,2,1.2618184466337066,80239.48549822842,MEXICO,45-49,-80239.48549822842
9,97,Mujeres,29,2.1223656092718657,Ninguno,2,0.47117235392024504,29962.018197158704,COLIMA,25-29,29962.018197158704
15,2,Hombres,79,0.8560647597284737,PAN-PRI-PRD,2,1.168135925040507,74282.18050489198,MEXICO,65-100,-74282.18050489198
20,1,Mujeres,46,1.100371938753226,MORENA-PT-Partido Verde,2,0.908783625592132,57789.87519263566,OAXACA,45-49,57789.87519263566
21,1,Hombres,56,1.20127790138419,MORENA-PT-Partido Verde,2,0.8324468458528501,52935.59211632425,PUEBLA,55-59,-52935.59211632425
14,1,Hombres,22,1.0270162309078112,MORENA-PT-Partido Verde,2,0.9736944460128631,61917.577436744104,JALISCO,20-24,-61917.577436744104
15,2,Mujeres,56,1.504572178398563,PAN-PRI-PRD,2,0.6646407625750334,42264.74337290471,MEXICO,55-59,42264.74337290471
13,97,Hombres,82,1.249948108193703,Ninguno,2,0.8000332121347803,50874.39757632958,HIDALGO,65-100,-50874.39757632958
2,1,Hombres,42,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111,BAJA CALIFORNIA,40-44,-39463.75609601111
21,2,Mujeres,60,0.654773694532727,PAN-PRI-PRD,2,1.5272452273966814,97118.06924590656,PUEBLA,60-64,97118.06924590656
23,1,Mujeres,44,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,QUINTANA ROO,40-44,101836.66731751835
19,1,Mujeres,78,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375,NUEVO LEON,65-100,107593.8152284375
31,3,Mujeres,37,1.7495041149930255,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584,YUCATAN,35-39,36347.64643367584
15,1,Hombres,60,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975,MEXICO,60-64,-36254.541007811975
30,1,Mujeres,50,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138044,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,90721.60554138044
20,1,Mujeres,65,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725,OAXACA,65-100,73506.28517858725
24,97,Mujeres,75,1.9829470753643388,Ninguno,2,0.5042998940434474,32068.610300324646,SAN LUIS POTOSI,65-100,32068.610300324646
7,1,Mujeres,64,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467,CIUDAD DE MEXICO,60-64,81099.98159481467
26,3,Hombres,62,2.769823335460022,Movimiento Ciudadano,2,0.36103385627441703,22958.271811752988,SONORA,60-64,-22958.271811752988
15,3,Mujeres,31,0.7575168826792147,Movimiento Ciudadano,2,1.320102591592628,83945.79508395727,MEXICO,30-34,83945.79508395727
30,97,Hombres,58,0.6260383938828235,Ninguno,2,1.5973461208948976,101575.81008989963,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-101575.81008989963
9,3,Mujeres,60,2.1968398145797545,Movimiento Ciudadano,2,0.4551993246677821,28946.28756452687,COLIMA,60-64,28946.28756452687
20,98,Mujeres,63,2.1968398145797545,NS,2,0.4551993246677821,28946.28756452687,OAXACA,60-64,28946.28756452687
30,2,Mujeres,35,1.7495041149930255,PAN-PRI-PRD,2,0.5715905389590846,36347.64643367584,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,36347.64643367584
15,1,Mujeres,56,2.1968398145797545,MORENA-PT-Partido Verde,2,0.4551993246677821,28946.28756452687,MEXICO,55-59,28946.28756452687
11,1,Mujeres,70,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646,GUANAJUATO,65-100,32068.610300324646
14,3,Mujeres,24,1.962184829516067,Movimiento Ciudadano,2,0.5096359858447329,32407.934282985327,JALISCO,20-24,32407.934282985327
20,1,Mujeres,22,0.5848341793751031,MORENA-PT-Partido Verde,2,1.709886383638697,108732.28557533,OAXACA,20-24,108732.28557533
30,1,Hombres,67,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-50874.39757632958
17,1,Mujeres,20,1.962184829516067,MORENA-PT-Partido Verde,2,0.5096359858447329,32407.934282985327,MORELOS,20-24,32407.934282985327
13,3,Mujeres,55,0.5093803562082806,Movimiento Ciudadano,2,1.9631695408197285,124838.65196408554,HIDALGO,55-59,124838.65196408554
20,2,Hombres,51,0.9686941482381854,PAN-PRI-PRD,2,1.0323175811671332,65645.44353001674,OAXACA,50-54,-65645.44353001674
24,3,Hombres,26,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114277,75204.97561882225,SAN LUIS POTOSI,25-29,-75204.97561882225
21,97,Hombres,24,0.7016402178123943,Ninguno,2,1.425231870427618,90631.00345686052,PUEBLA,20-24,-90631.00345686052
13,1,Hombres,29,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114277,75204.97561882225,HIDALGO,25-29,-75204.97561882225
20,3,Mujeres,39,1.7495041149930255,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584,OAXACA,35-39,36347.64643367584
26,1,Mujeres,67,1.3580812679329148,MORENA-PT-Partido Verde,2,0.73633296004595,46823.67580462692,SONORA,65-100,46823.67580462692
21,1,Hombres,52,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649,PUEBLA,50-54,-96087.61624393649
7,1,Hombres,46,3.506341639135652,MORENA-PT-Partido Verde,2,0.2851975371819473,18135.81320663982,CIUDAD DE MEXICO,45-49,-18135.81320663982
12,1,Mujeres,20,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,GUERRERO,20-24,74284.06897413691
30,1,Mujeres,18,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,VERACRUZ DE IGNACIO DE LA LLAVE,18-18,74284.06897413691
12,1,Mujeres,38,1.7495041149930255,MORENA-PT-Partido Verde,2,0.5715905389590846,36347.64643367584,GUERRERO,35-39,36347.64643367584
9,1,Mujeres,53,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.4831892106,COLIMA,50-54,110890.4831892106
30,3,Mujeres,60,2.1968398145797545,Movimiento Ciudadano,2,0.4551993246677821,28946.28756452687,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,28946.28756452687
21,3,Hombres,27,0.7060986874661334,Movimiento Ciudadano,2,1.4162326283150937,90058.7384381414,PUEBLA,25-29,-90058.7384381414
9,97,Mujeres,26,3.3515323647107524,Ninguno,2,0.29837098114560595,18973.51721128777,COLIMA,25-29,18973.51721128777
15,2,Mujeres,33,1.453566266829163,PAN-PRI-PRD,2,0.6879631309698864,43747.82110535951,MEXICO,30-34,43747.82110535951
11,2,Hombres,23,1.0270162309078112,PAN-PRI-PRD,2,0.9736944460128631,61917.577436744104,GUANAJUATO,20-24,-61917.577436744104
21,2,Mujeres,22,0.7003449965462845,PAN-PRI-PRD,2,1.4278677008209508,90798.61685257989,PUEBLA,20-24,90798.61685257989
11,2,Mujeres,37,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.53621354187,GUANAJUATO,35-39,53071.53621354187
8,2,Hombres,98,0.3725502129670507,PAN-PRI-PRD,2,2.684201928206769,170689.35889093575,COAHUILA DE ZARAGOZA,65-100,-170689.35889093575
22,97,Mujeres,53,0.5734518885405548,Ninguno,2,1.7438254542068343,110890.4831892106,QUERETARO,50-54,110890.4831892106
15,2,Hombres,98,3.717447639226135,PAN-PRI-PRD,2,0.26900177138962234,17105.918677919868,MEXICO,65-100,-17105.918677919868
15,3,Mujeres,51,0.7009395019692667,Movimiento Ciudadano,2,1.4266566475288276,90721.60554138044,MEXICO,50-54,90721.60554138044
2,97,Mujeres,45,0.4788700801741992,Ninguno,2,2.088249070888347,132792.50393529516,BAJA CALIFORNIA,45-49,132792.50393529516
26,3,Hombres,39,0.8397506052671342,Movimiento Ciudadano,2,1.1908297460314288,75725.28868353557,SONORA,35-39,-75725.28868353557
30,3,Mujeres,41,1.198200797319328,Movimiento Ciudadano,2,0.8345846557916233,53071.53621354187,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,53071.53621354187
30,3,Mujeres,54,1.6066632898079851,Movimiento Ciudadano,2,0.6224079471682654,39579.143563818674,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,39579.143563818674
19,1,Mujeres,53,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674,NUEVO LEON,50-54,39579.143563818674
1,2,Mujeres,60,3.469138260855638,PAN-PRI-PRD,2,0.28825602348675405,18330.30344266053,AGUASCALIENTES,60-64,18330.30344266053
22,1,Mujeres,41,2.762728362153119,MORENA-PT-Partido Verde,2,0.3619610287059328,23017.231037679223,QUERETARO,40-44,23017.231037679223
30,3,Mujeres,21,0.45497100005745206,Movimiento Ciudadano,2,2.197942286153894,139767.9346551703,VERACRUZ DE IGNACIO DE LA LLAVE,20-24,139767.9346551703
30,98,Mujeres,65,1.3580812679329148,NS,2,0.73633296004595,46823.67580462692,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,46823.67580462692
22,98,Hombres,55,1.7539970232232502,NS,2,0.5701263951761674,36254.541007811975,QUERETARO,55-59,-36254.541007811975
19,98,Hombres,21,1.0270162309078112,NS,2,0.9736944460128631,61917.577436744104,NUEVO LEON,20-24,-61917.577436744104
19,98,Hombres,22,0.8402214392558371,NS,2,1.1901624420410823,75682.85458455789,NUEVO LEON,20-24,-75682.85458455789
19,98,Mujeres,55,0.654773694532727,NS,2,1.5272452273966814,97118.06924590656,NUEVO LEON,55-59,97118.06924590656
13,1,Mujeres,54,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138044,HIDALGO,50-54,90721.60554138044
13,1,Hombres,18,2.354082301825943,MORENA-PT-Partido Verde,2,0.4247939841459028,27012.80110585073,HIDALGO,18-18,-27012.80110585073
31,97,Hombres,67,0.4461327446568079,Ninguno,2,2.241485324663313,142536.85201911145,YUCATAN,65-100,-142536.85201911145
30,98,Mujeres,74,0.865100948191457,NS,2,1.1559344630133133,73506.28517858725,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,73506.28517858725
12,98,Mujeres,63,3.469138260855638,NS,2,0.28825602348675405,18330.30344266053,GUERRERO,60-64,18330.30344266053
31,2,Mujeres,57,3.469138260855638,PAN-PRI-PRD,2,0.28825602348675405,18330.30344266053,YUCATAN,55-59,18330.30344266053
15,1,Hombres,47,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649,MEXICO,45-49,-96087.61624393649
