estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,N_estado,rango_edad,total
7,1,Mujeres,34,142365.0342855715,PAN-PRI-PRD,3,152654.21508975918,CIUDAD DE MEXICO,30-34,152654.21508975918
7,2,Mujeres,42,22851.697229588597,MORENA-PT-Partido Verde,3,24503.263189290126,CIUDAD DE MEXICO,40-44,24503.263189290126
20,2,Mujeres,32,50683.50592696088,MORENA-PT-Partido Verde,3,54346.56658570769,OAXACA,30-34,54346.56658570769
9,2,Mujeres,36,35790.870866004756,MORENA-PT-Partido Verde,3,38377.59269224308,COLIMA,35-39,38377.59269224308
12,1,Mujeres,47,20284.01046618305,PAN-PRI-PRD,3,21750.00141099571,GUERRERO,45-49,21750.00141099571
16,2,Mujeres,34,22851.697229588597,MORENA-PT-Partido Verde,3,24503.263189290126,MICHOACAN  DE OCAMPO,30-34,24503.263189290126
25,2,Mujeres,39,31208.066242983383,MORENA-PT-Partido Verde,3,33463.57397867509,SINALOA,35-39,33463.57397867509
9,1,Mujeres,39,81268.93475761528,PAN-PRI-PRD,3,87142.5031354201,COLIMA,35-39,87142.5031354201
14,2,Mujeres,36,19193.4465335529,MORENA-PT-Partido Verde,3,20580.618900913116,JALISCO,35-39,20580.618900913116
14,8,Mujeres,33,303822.5957301211,Ninguno,3,325780.8359367309,JALISCO,30-34,325780.8359367309
9,1,Mujeres,35,175717.8379078977,PAN-PRI-PRD,3,188417.53354473945,COLIMA,35-39,188417.53354473945
9,8,Mujeres,31,322750.5547993375,Ninguno,3,346076.7797368524,COLIMA,30-34,346076.7797368524
9,2,Mujeres,31,57156.34251122373,MORENA-PT-Partido Verde,3,61287.21597432702,COLIMA,30-34,61287.21597432702
9,2,Mujeres,44,36529.32997900252,MORENA-PT-Partido Verde,3,39169.42263023494,COLIMA,40-44,39169.42263023494
9,2,Mujeres,41,50312.107496114426,MORENA-PT-Partido Verde,3,53948.325990810576,COLIMA,40-44,53948.325990810576
9,2,Mujeres,30,164808.2707765648,MORENA-PT-Partido Verde,3,176719.49676372737,COLIMA,30-34,176719.49676372737
9,2,Mujeres,30,81674.90002249293,MORENA-PT-Partido Verde,3,87577.80882107951,COLIMA,30-34,87577.80882107951
9,2,Mujeres,45,29983.98639599757,MORENA-PT-Partido Verde,3,32151.025927908737,COLIMA,45-49,32151.025927908737
30,2,Mujeres,30,31208.066242983383,MORENA-PT-Partido Verde,3,33463.57397867509,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,33463.57397867509
15,9,Mujeres,38,211246.9435072318,NS,3,226514.44234910305,MEXICO,35-39,226514.44234910305
15,2,Mujeres,34,58101.636865930326,MORENA-PT-Partido Verde,3,62300.82980493276,MEXICO,30-34,62300.82980493276
1,2,Mujeres,63,108978.47300601016,MORENA-PT-Partido Verde,3,116854.69920263295,AGUASCALIENTES,60-64,116854.69920263295
3,2,Mujeres,77,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,BAJA CALIFORNIA SUR,65-100,28689.16537043752
1,1,Mujeres,80,56753.19273254154,PAN-PRI-PRD,3,60854.92925914321,AGUASCALIENTES,65-100,60854.92925914321
1,9,Mujeres,79,57544.92377554737,NS,3,61703.881261569695,AGUASCALIENTES,65-100,61703.881261569695
19,2,Mujeres,59,35340.620044295305,MORENA-PT-Partido Verde,3,37894.80078953681,NUEVO LEON,55-59,37894.80078953681
14,2,Mujeres,52,35820.020762343745,MORENA-PT-Partido Verde,3,38408.84934573182,JALISCO,50-54,38408.84934573182
11,1,Mujeres,61,24441.772732257723,PAN-PRI-PRD,3,26208.258583780826,GUANAJUATO,60-64,26208.258583780826
11,2,Mujeres,64,20953.30669171812,MORENA-PT-Partido Verde,3,22467.669836282283,GUANAJUATO,60-64,22467.669836282283
11,2,Mujeres,74,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995,GUANAJUATO,65-100,32902.077463951995
11,2,Mujeres,65,33142.47957681063,MORENA-PT-Partido Verde,3,35537.793611441266,GUANAJUATO,65-100,35537.793611441266
11,8,Mujeres,61,60647.06283366553,Ninguno,3,65030.22192796117,GUANAJUATO,60-64,65030.22192796117
17,2,Mujeres,72,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995,MORELOS,65-100,32902.077463951995
12,2,Mujeres,57,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,GUERRERO,55-59,28689.16537043752
1,9,Mujeres,63,56656.12678018529,NS,3,60750.8480369299,AGUASCALIENTES,60-64,60750.8480369299
1,2,Mujeres,74,28323.28713266069,MORENA-PT-Partido Verde,3,30370.30256548318,AGUASCALIENTES,65-100,30370.30256548318
32,3,Mujeres,50,22642.61461087571,Movimiento Ciudadano,3,24279.069494478073,ZACATECAS,50-54,24279.069494478073
6,3,Mujeres,55,60935.656338651825,Movimiento Ciudadano,3,65339.67301758277,CHIHUAHUA,55-59,65339.67301758277
1,1,Mujeres,67,30801.73574937493,PAN-PRI-PRD,3,33027.87666802498,AGUASCALIENTES,65-100,33027.87666802498
11,1,Mujeres,70,44120.230850466025,PAN-PRI-PRD,3,47308.94242294623,GUANAJUATO,65-100,47308.94242294623
3,2,Mujeres,62,30568.11292388951,MORENA-PT-Partido Verde,3,32777.369166442884,BAJA CALIFORNIA SUR,60-64,32777.369166442884
30,2,Mujeres,72,49552.46771375863,MORENA-PT-Partido Verde,3,53133.784588081944,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,53133.784588081944
30,1,Mujeres,73,125454.00969454944,PAN-PRI-PRD,3,134520.97613638136,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,134520.97613638136
30,2,Mujeres,54,128925.95167535113,MORENA-PT-Partido Verde,3,138243.8465769793,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,138243.8465769793
29,2,Mujeres,71,41509.80840126331,MORENA-PT-Partido Verde,3,44509.85631282464,TLAXCALA,65-100,44509.85631282464
4,3,Mujeres,56,25663.22110328541,Movimiento Ciudadano,3,27517.984973323048,CAMPECHE,55-59,27517.984973323048
19,9,Mujeres,62,23410.905803478527,NS,3,25102.887572812524,NUEVO LEON,60-64,25102.887572812524
19,2,Mujeres,59,75423.49597146927,MORENA-PT-Partido Verde,3,80874.59561000613,NUEVO LEON,55-59,80874.59561000613
19,2,Mujeres,77,83503.10841096392,MORENA-PT-Partido Verde,3,89538.14773409332,NUEVO LEON,65-100,89538.14773409332
20,1,Mujeres,76,24441.772732257723,PAN-PRI-PRD,3,26208.258583780826,OAXACA,65-100,26208.258583780826
19,8,Mujeres,66,86444.13734283662,Ninguno,3,92691.7343251008,NUEVO LEON,65-100,92691.7343251008
28,2,Mujeres,70,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,TAMAULIPAS,65-100,28689.16537043752
28,9,Mujeres,67,37705.90891336846,NS,3,40431.03672401935,TAMAULIPAS,65-100,40431.03672401935
28,8,Mujeres,50,84470.70049267383,Ninguno,3,90575.67082044476,TAMAULIPAS,50-54,90575.67082044476
28,9,Mujeres,50,113831.60173259614,NS,3,122058.579215758,TAMAULIPAS,50-54,122058.579215758
28,9,Mujeres,68,67297.49619012649,NS,3,72161.30358106476,TAMAULIPAS,65-100,72161.30358106476
21,3,Mujeres,78,62653.03208297537,Movimiento Ciudadano,3,67181.16905331597,PUEBLA,65-100,67181.16905331597
21,2,Mujeres,64,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,PUEBLA,60-64,28689.16537043752
15,2,Mujeres,62,24070.643415426755,MORENA-PT-Partido Verde,3,25810.306552638216,MEXICO,60-64,25810.306552638216
7,1,Mujeres,75,27833.309739752945,PAN-PRI-PRD,3,29844.912923978773,CIUDAD DE MEXICO,65-100,29844.912923978773
28,3,Mujeres,84,30928.031931469377,Movimiento Ciudadano,3,33163.30068308045,TAMAULIPAS,65-100,33163.30068308045
14,2,Mujeres,60,74846.48786581149,MORENA-PT-Partido Verde,3,80255.88526507036,JALISCO,60-64,80255.88526507036
10,1,Mujeres,58,26306.53170379801,PAN-PRI-PRD,3,28207.78970854465,DURANGO,55-59,28207.78970854465
28,2,Mujeres,62,54007.03402462668,MORENA-PT-Partido Verde,3,57910.29679252401,TAMAULIPAS,60-64,57910.29679252401
8,3,Mujeres,59,80456.64931323998,Movimiento Ciudadano,3,86271.51119865551,COAHUILA DE ZARAGOZA,55-59,86271.51119865551
24,9,Mujeres,73,311642.4912597549,NS,3,334165.9005711104,SAN LUIS POTOSI,65-100,334165.9005711104
20,2,Mujeres,51,173335.44492708743,MORENA-PT-Partido Verde,3,185862.9573291258,OAXACA,50-54,185862.9573291258
14,2,Mujeres,88,54007.03402462668,MORENA-PT-Partido Verde,3,57910.29679252401,JALISCO,65-100,57910.29679252401
12,2,Mujeres,71,28422.310395927936,MORENA-PT-Partido Verde,3,30476.48255978828,GUERRERO,65-100,30476.48255978828
12,2,Mujeres,60,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436,GUERRERO,60-64,29281.097757090436
21,2,Mujeres,71,20811.86404425693,MORENA-PT-Partido Verde,3,22316.00467189161,PUEBLA,65-100,22316.00467189161
21,2,Mujeres,65,33268.57701258306,MORENA-PT-Partido Verde,3,35673.004516136156,PUEBLA,65-100,35673.004516136156
25,9,Mujeres,57,58732.22579811921,NS,3,62976.993435775505,SINALOA,55-59,62976.993435775505
32,1,Mujeres,78,43019.481508765835,PAN-PRI-PRD,3,46128.638371385714,ZACATECAS,65-100,46128.638371385714
5,1,Mujeres,72,93986.88644253052,PAN-PRI-PRD,3,100779.6222619877,CHIAPAS,65-100,100779.6222619877
5,2,Mujeres,68,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436,CHIAPAS,65-100,29281.097757090436
8,2,Mujeres,74,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436,COAHUILA DE ZARAGOZA,65-100,29281.097757090436
8,2,Mujeres,71,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436,COAHUILA DE ZARAGOZA,65-100,29281.097757090436
8,2,Mujeres,66,19916.93159431291,MORENA-PT-Partido Verde,3,21356.392563552407,COAHUILA DE ZARAGOZA,65-100,21356.392563552407
10,2,Mujeres,65,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436,DURANGO,65-100,29281.097757090436
10,9,Mujeres,70,60316.50881485375,NS,3,64675.777702665946,DURANGO,65-100,64675.777702665946
10,2,Mujeres,86,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436,DURANGO,65-100,29281.097757090436
30,1,Mujeres,50,19415.28735243821,PAN-PRI-PRD,3,20818.49287222742,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,20818.49287222742
30,9,Mujeres,64,91973.55707650851,NS,3,98620.783080516,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,98620.783080516
2,2,Mujeres,51,29008.73686772023,MORENA-PT-Partido Verde,3,31105.291966596273,BAJA CALIFORNIA,50-54,31105.291966596273
14,2,Mujeres,60,36025.25119101234,MORENA-PT-Partido Verde,3,38628.9124402842,JALISCO,60-64,38628.9124402842
14,2,Mujeres,82,74846.48786581149,MORENA-PT-Partido Verde,3,80255.88526507036,JALISCO,65-100,80255.88526507036
19,2,Mujeres,76,48262.79141880403,MORENA-PT-Partido Verde,3,51750.899222204454,NUEVO LEON,65-100,51750.899222204454
28,9,Mujeres,80,40372.09133261502,NS,3,43289.9127573,TAMAULIPAS,65-100,43289.9127573
28,9,Mujeres,63,75481.73665054572,NS,3,80937.04553105118,TAMAULIPAS,60-64,80937.04553105118
28,2,Mujeres,65,31317.51525723845,MORENA-PT-Partido Verde,3,33580.933226662484,TAMAULIPAS,65-100,33580.933226662484
21,2,Mujeres,70,15658.757628619223,MORENA-PT-Partido Verde,3,16790.466613331242,PUEBLA,65-100,16790.466613331242
21,2,Mujeres,74,13653.748387020474,MORENA-PT-Partido Verde,3,14640.548878545218,PUEBLA,65-100,14640.548878545218
20,2,Mujeres,56,31317.51525723845,MORENA-PT-Partido Verde,3,33580.933226662484,OAXACA,55-59,33580.933226662484
20,2,Mujeres,54,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995,OAXACA,50-54,32902.077463951995
14,2,Mujeres,63,50651.601783784565,MORENA-PT-Partido Verde,3,54312.35662706769,JALISCO,60-64,54312.35662706769
14,9,Mujeres,65,35687.49709491501,NS,3,38266.747764864915,JALISCO,65-100,38266.747764864915
19,2,Mujeres,80,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,NUEVO LEON,65-100,28689.16537043752
24,9,Mujeres,73,51211.919379322026,NS,3,54913.17018481373,SAN LUIS POTOSI,65-100,54913.17018481373
32,2,Mujeres,64,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995,ZACATECAS,60-64,32902.077463951995
20,2,Mujeres,62,31317.51525723845,MORENA-PT-Partido Verde,3,33580.933226662484,OAXACA,60-64,33580.933226662484
20,2,Mujeres,64,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995,OAXACA,60-64,32902.077463951995
20,2,Mujeres,80,31317.51525723845,MORENA-PT-Partido Verde,3,33580.933226662484,OAXACA,65-100,33580.933226662484
20,2,Mujeres,74,43119.53218242575,MORENA-PT-Partido Verde,3,46235.92003035064,OAXACA,65-100,46235.92003035064
20,2,Mujeres,50,20391.14155438957,MORENA-PT-Partido Verde,3,21864.875208933157,OAXACA,50-54,21864.875208933157
30,2,Mujeres,77,33268.57701258306,MORENA-PT-Partido Verde,3,35673.004516136156,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,35673.004516136156
30,9,Mujeres,78,59097.179699752414,NS,3,63368.32373452013,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,63368.32373452013
8,2,Mujeres,56,51145.5457338768,MORENA-PT-Partido Verde,3,54841.99950165453,COAHUILA DE ZARAGOZA,55-59,54841.99950165453
21,2,Mujeres,62,20587.180135364153,MORENA-PT-Partido Verde,3,22075.082131273062,PUEBLA,60-64,22075.082131273062
21,3,Mujeres,60,51243.38703905424,Movimiento Ciudadano,3,54946.91211394147,PUEBLA,60-64,54946.91211394147
11,9,Mujeres,74,34976.24372801497,NS,3,37504.08982010384,GUANAJUATO,65-100,37504.08982010384
11,9,Mujeres,58,54390.51556409073,NS,3,58321.49378132163,GUANAJUATO,55-59,58321.49378132163
11,2,Mujeres,70,42261.86517577238,MORENA-PT-Partido Verde,3,45316.266659239685,GUANAJUATO,65-100,45316.266659239685
14,9,Mujeres,74,31521.92887988927,NS,3,33800.12048198827,JALISCO,65-100,33800.12048198827
14,3,Mujeres,58,33389.565230189546,Movimiento Ciudadano,3,35802.73694296773,JALISCO,55-59,35802.73694296773
14,9,Mujeres,64,91973.55707650851,NS,3,98620.783080516,JALISCO,60-64,98620.783080516
19,2,Mujeres,83,24884.422713695945,MORENA-PT-Partido Verde,3,26682.900308942106,NUEVO LEON,65-100,26682.900308942106
20,1,Mujeres,66,64264.80876449984,PAN-PRI-PRD,3,68909.43404094313,OAXACA,65-100,68909.43404094313
20,9,Mujeres,51,15514.995465322048,NS,3,16636.314294204098,OAXACA,50-54,16636.314294204098
20,3,Mujeres,50,38764.87298042387,Movimiento Ciudadano,3,41566.53554418847,OAXACA,50-54,41566.53554418847
8,3,Mujeres,74,60272.03272405931,Movimiento Ciudadano,3,64628.0871811516,COAHUILA DE ZARAGOZA,65-100,64628.0871811516
8,1,Mujeres,79,18194.60715148945,PAN-PRI-PRD,3,19509.59017089658,COAHUILA DE ZARAGOZA,65-100,19509.59017089658
15,2,Mujeres,50,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,MEXICO,50-54,28689.16537043752
9,2,Mujeres,64,23610.3416335724,MORENA-PT-Partido Verde,3,25316.737274437182,COLIMA,60-64,25316.737274437182
9,2,Mujeres,63,183697.2255103331,MORENA-PT-Partido Verde,3,196973.61725911108,COLIMA,60-64,196973.61725911108
9,2,Mujeres,65,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,COLIMA,65-100,28689.16537043752
16,8,Mujeres,52,142607.83898145493,Ninguno,3,152914.56806516633,MICHOACAN  DE OCAMPO,50-54,152914.56806516633
25,2,Mujeres,50,52915.254173630456,MORENA-PT-Partido Verde,3,56739.610485728146,SINALOA,50-54,56739.610485728146
21,3,Mujeres,52,48876.06936802467,Movimiento Ciudadano,3,52408.500749432984,PUEBLA,50-54,52408.500749432984
21,1,Mujeres,53,34525.20417682146,PAN-PRI-PRD,3,37020.452183886446,PUEBLA,50-54,37020.452183886446
12,2,Mujeres,53,32596.03569070469,MORENA-PT-Partido Verde,3,34951.85646091333,GUERRERO,50-54,34951.85646091333
20,2,Mujeres,68,216551.42231928083,MORENA-PT-Partido Verde,3,232202.29297602957,OAXACA,65-100,232202.29297602957
20,2,Mujeres,53,35292.01738622786,MORENA-PT-Partido Verde,3,37842.68546040564,OAXACA,50-54,37842.68546040564
21,2,Mujeres,65,29337.187320694364,MORENA-PT-Partido Verde,3,31457.48059455717,PUEBLA,65-100,31457.48059455717
8,2,Mujeres,50,52915.254173630456,MORENA-PT-Partido Verde,3,56739.610485728146,COAHUILA DE ZARAGOZA,50-54,56739.610485728146
8,2,Mujeres,70,24070.643415426755,MORENA-PT-Partido Verde,3,25810.306552638216,COAHUILA DE ZARAGOZA,65-100,25810.306552638216
14,2,Mujeres,68,76603.39961285084,MORENA-PT-Partido Verde,3,82139.77469811952,JALISCO,65-100,82139.77469811952
25,2,Mujeres,80,32848.2210054225,MORENA-PT-Partido Verde,3,35222.26802277331,SINALOA,65-100,35222.26802277331
25,2,Mujeres,62,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995,SINALOA,60-64,32902.077463951995
25,2,Mujeres,68,77739.12805693546,MORENA-PT-Partido Verde,3,83357.58590476088,SINALOA,65-100,83357.58590476088
14,9,Mujeres,61,21125.538092725616,NS,3,22652.34895687217,JALISCO,60-64,22652.34895687217
9,2,Mujeres,67,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995,COLIMA,65-100,32902.077463951995
9,1,Mujeres,75,19852.447666407923,PAN-PRI-PRD,3,21287.248173923035,COLIMA,65-100,21287.248173923035
11,1,Mujeres,60,151911.35765492657,PAN-PRI-PRD,3,162890.4820794382,GUANAJUATO,60-64,162890.4820794382
11,9,Mujeres,81,33113.77984499799,NS,3,35507.01965732303,GUANAJUATO,65-100,35507.01965732303
11,2,Mujeres,72,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436,GUANAJUATO,65-100,29281.097757090436
11,2,Mujeres,67,22381.42868840294,MORENA-PT-Partido Verde,3,23999.00682187268,GUANAJUATO,65-100,23999.00682187268
25,2,Mujeres,66,67363.5731550496,MORENA-PT-Partido Verde,3,72232.15614164235,SINALOA,65-100,72232.15614164235
25,2,Mujeres,78,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,SINALOA,65-100,28689.16537043752
9,2,Mujeres,73,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,COLIMA,65-100,28689.16537043752
9,8,Mujeres,53,101560.76365859673,Ninguno,3,108900.8880447472,COLIMA,50-54,108900.8880447472
9,2,Mujeres,75,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752,COLIMA,65-100,28689.16537043752
9,2,Mujeres,71,23584.0430316787,MORENA-PT-Partido Verde,3,25288.53798765173,COLIMA,65-100,25288.53798765173
9,1,Mujeres,50,102391.28126401408,PAN-PRI-PRD,3,109791.4298397142,COLIMA,50-54,109791.4298397142
15,2,Mujeres,62,57406.69965637278,MORENA-PT-Partido Verde,3,61555.667238899325,MEXICO,60-64,61555.667238899325
30,9,Mujeres,50,16035.428250626925,NS,3,17194.36043767168,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,17194.36043767168
30,8,Mujeres,70,123908.37863192364,Ninguno,3,132863.6373251519,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,132863.6373251519
30,2,Mujeres,52,296550.31987185037,MORENA-PT-Partido Verde,3,317982.96921593434,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,317982.96921593434
15,2,Mujeres,78,26633.406710684267,MORENA-PT-Partido Verde,3,28558.289027840903,MEXICO,65-100,28558.289027840903
9,1,Mujeres,81,150425.60128273067,PAN-PRI-PRD,3,161297.3452958849,COLIMA,65-100,161297.3452958849
30,2,Mujeres,56,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,29281.097757090436
30,2,Mujeres,62,31198.812904348284,MORENA-PT-Partido Verde,3,33453.65187137262,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,33453.65187137262
15,1,Mujeres,53,41815.602620949576,PAN-PRI-PRD,3,44837.7512683483,MEXICO,50-54,44837.7512683483
15,2,Mujeres,58,45372.67737248677,MORENA-PT-Partido Verde,3,48651.90729996415,MEXICO,55-59,48651.90729996415
15,2,Mujeres,56,40670.666366347155,MORENA-PT-Partido Verde,3,43610.06677298584,MEXICO,55-59,43610.06677298584
7,2,Mujeres,55,27712.514129954776,MORENA-PT-Partido Verde,3,29715.38702534386,CIUDAD DE MEXICO,55-59,29715.38702534386
1,9,Mujeres,56,23776.855610623177,NS,3,25495.28575437624,AGUASCALIENTES,55-59,25495.28575437624
14,2,Mujeres,54,10679.147389100754,MORENA-PT-Partido Verde,3,11450.9638598545,JALISCO,50-54,11450.9638598545
17,2,Mujeres,58,9595.875957741137,MORENA-PT-Partido Verde,3,10289.400903660828,MORELOS,55-59,10289.400903660828
6,1,Mujeres,60,10377.871867239715,PAN-PRI-PRD,3,11127.9141830413,CHIHUAHUA,60-64,11127.9141830413
19,3,Mujeres,56,17486.617284279997,Movimiento Ciudadano,3,18750.4315894884,NUEVO LEON,55-59,18750.4315894884
19,3,Mujeres,59,33770.97037578125,Movimiento Ciudadano,3,36211.70747020202,NUEVO LEON,55-59,36211.70747020202
12,2,Mujeres,64,17071.033934659197,MORENA-PT-Partido Verde,3,18304.81268903929,GUERRERO,60-64,18304.81268903929
1,1,Mujeres,72,52171.3572317252,PAN-PRI-PRD,3,55941.949709371846,AGUASCALIENTES,65-100,55941.949709371846
1,9,Mujeres,64,47295.24655499504,NS,3,50713.426766344135,AGUASCALIENTES,60-64,50713.426766344135
1,2,Mujeres,74,30346.497291483465,MORENA-PT-Partido Verde,3,32539.736656561952,AGUASCALIENTES,65-100,32539.736656561952
32,2,Mujeres,62,14215.588277156745,MORENA-PT-Partido Verde,3,15242.994752037072,ZACATECAS,60-64,15242.994752037072
6,2,Mujeres,55,16069.889779274805,MORENA-PT-Partido Verde,3,17231.3126122905,CHIHUAHUA,55-59,17231.3126122905
30,2,Mujeres,59,13365.200938276352,MORENA-PT-Partido Verde,3,14331.147173799163,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,14331.147173799163
27,8,Mujeres,51,50377.11442807777,Ninguno,3,54018.03118369068,TABASCO,50-54,54018.03118369068
12,2,Mujeres,60,32882.365799446714,MORENA-PT-Partido Verde,3,35258.8805713343,GUERRERO,60-64,35258.8805713343
12,2,Mujeres,50,8200.726781293568,MORENA-PT-Partido Verde,3,8793.419790513915,GUERRERO,50-54,8793.419790513915
19,1,Mujeres,58,78780.14886550453,PAN-PRI-PRD,3,84473.84464920404,NUEVO LEON,55-59,84473.84464920404
19,2,Mujeres,53,23119.40804153508,MORENA-PT-Partido Verde,3,24790.322326204016,NUEVO LEON,50-54,24790.322326204016
20,2,Mujeres,59,72502.03460108992,MORENA-PT-Partido Verde,3,77741.99079135573,OAXACA,55-59,77741.99079135573
20,2,Mujeres,62,29438.986553430463,MORENA-PT-Partido Verde,3,31566.637186609805,OAXACA,60-64,31566.637186609805
20,2,Mujeres,58,22133.174150479234,MORENA-PT-Partido Verde,3,23732.810126740387,OAXACA,55-59,23732.810126740387
28,2,Mujeres,62,28679.455153908435,MORENA-PT-Partido Verde,3,30752.211999892366,TAMAULIPAS,60-64,30752.211999892366
28,1,Mujeres,53,7815.185038910752,PAN-PRI-PRD,3,8380.013701279042,TAMAULIPAS,50-54,8380.013701279042
5,1,Mujeres,60,67057.75784863574,PAN-PRI-PRD,3,71904.23857538518,CHIAPAS,60-64,71904.23857538518
14,1,Mujeres,50,71235.41452615244,PAN-PRI-PRD,3,76383.82799297743,JALISCO,50-54,76383.82799297743
14,2,Mujeres,55,14465.79426041324,MORENA-PT-Partido Verde,3,15511.28392975866,JALISCO,55-59,15511.28392975866
23,2,Mujeres,51,8778.604823535023,MORENA-PT-Partido Verde,3,9413.062945159763,QUINTANA ROO,50-54,9413.062945159763
15,2,Mujeres,63,110448.89472228526,MORENA-PT-Partido Verde,3,118431.39304515788,MEXICO,60-64,118431.39304515788
17,2,Mujeres,53,12871.54327706725,MORENA-PT-Partido Verde,3,13801.81127911762,MORELOS,50-54,13801.81127911762
27,2,Mujeres,51,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986,TABASCO,50-54,15334.951102593986
5,2,Mujeres,55,14885.191250685308,MORENA-PT-Partido Verde,3,15960.992094985288,CHIAPAS,55-59,15960.992094985288
2,2,Mujeres,51,15192.31161020202,MORENA-PT-Partido Verde,3,16290.30903474779,BAJA CALIFORNIA,50-54,16290.30903474779
28,1,Mujeres,58,37092.5058767704,PAN-PRI-PRD,3,39773.30106894465,TAMAULIPAS,55-59,39773.30106894465
16,8,Mujeres,53,153941.09000691684,Ninguno,3,165066.9097436485,MICHOACAN  DE OCAMPO,50-54,165066.9097436485
8,2,Mujeres,66,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986,COAHUILA DE ZARAGOZA,65-100,15334.951102593986
16,8,Mujeres,55,23896.567327648776,Ninguno,3,25623.64942380742,MICHOACAN  DE OCAMPO,55-59,25623.64942380742
16,9,Mujeres,51,51168.76697146814,NS,3,54866.89901308096,MICHOACAN  DE OCAMPO,50-54,54866.89901308096
16,2,Mujeres,55,223128.5502638472,MORENA-PT-Partido Verde,3,239254.77119837672,MICHOACAN  DE OCAMPO,55-59,239254.77119837672
21,2,Mujeres,57,15192.31161020202,MORENA-PT-Partido Verde,3,16290.30903474779,PUEBLA,55-59,16290.30903474779
21,2,Mujeres,55,14885.191250685308,MORENA-PT-Partido Verde,3,15960.992094985288,PUEBLA,55-59,15960.992094985288
26,1,Mujeres,53,19527.58987497048,PAN-PRI-PRD,3,20938.91186075079,SONORA,50-54,20938.91186075079
8,3,Mujeres,66,16531.671494956256,Movimiento Ciudadano,3,17726.468783915847,COAHUILA DE ZARAGOZA,65-100,17726.468783915847
8,9,Mujeres,72,18317.584667454597,NS,3,19641.45566910375,COAHUILA DE ZARAGOZA,65-100,19641.45566910375
20,2,Mujeres,57,16008.98029422092,MORENA-PT-Partido Verde,3,17166.00100204096,OAXACA,55-59,17166.00100204096
26,2,Mujeres,50,23997.172284683955,MORENA-PT-Partido Verde,3,25731.525425997235,SONORA,50-54,25731.525425997235
14,2,Mujeres,76,41402.91096217795,MORENA-PT-Partido Verde,3,44395.23305058493,JALISCO,65-100,44395.23305058493
14,2,Mujeres,63,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986,JALISCO,60-64,15334.951102593986
19,1,Mujeres,65,75978.11911523914,PAN-PRI-PRD,3,81469.30315956476,NUEVO LEON,65-100,81469.30315956476
12,2,Mujeres,62,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986,GUERRERO,60-64,15334.951102593986
12,2,Mujeres,68,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986,GUERRERO,65-100,15334.951102593986
12,9,Mujeres,54,10010.611050474128,NS,3,10734.11024095735,GUERRERO,50-54,10734.11024095735
16,1,Mujeres,65,20487.999285077287,PAN-PRI-PRD,3,21968.733160625492,MICHOACAN  DE OCAMPO,65-100,21968.733160625492
