N_estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,estado,rango_edad,total
MICHOACAN  DE OCAMPO,1,Hombres,33,60526.77367814427,PAN-PRI-PRD,5,61200.27270981427,16,30-34,-61200.27270981427
TABASCO,99,Hombres,22,80801.02715852455,NS,5,81700.12371104505,27,20-24,-81700.12371104505
BAJA CALIFORNIA,7,Hombres,50,48410.556159013984,MORENA-PT-Partido Verde,5,48949.23451099552,2,50-54,-48949.23451099552
BAJA CALIFORNIA,7,Hombres,18,40128.5791795279,MORENA-PT-Partido Verde,5,40575.10156255497,2,18-18,-40575.10156255497
BAJA CALIFORNIA,99,Mujeres,66,54884.53078410028,NS,5,55495.246936481315,2,65-100,55495.246936481315
SINALOA,7,Mujeres,26,85876.7562433071,MORENA-PT-Partido Verde,5,86832.33191103367,25,25-29,86832.33191103367
SINALOA,1,Mujeres,59,83837.16177328904,PAN-PRI-PRD,5,84770.04227956754,25,55-59,84770.04227956754
BAJA CALIFORNIA,7,Mujeres,65,54884.53078410028,MORENA-PT-Partido Verde,5,55495.246936481315,2,65-100,55495.246936481315
SINALOA,7,Mujeres,51,83837.16177328904,MORENA-PT-Partido Verde,5,84770.04227956754,25,50-54,84770.04227956754
JALISCO,7,Hombres,35,45094.83132389145,MORENA-PT-Partido Verde,5,45596.614640336906,14,35-39,-45596.614640336906
JALISCO,99,Hombres,37,41484.005137971966,NS,5,41945.609740239175,14,35-39,-41945.609740239175
BAJA CALIFORNIA,7,Mujeres,69,54884.53078410028,MORENA-PT-Partido Verde,5,55495.246936481315,2,65-100,55495.246936481315
SAN LUIS POTOSI,5,Mujeres,56,54986.56655904353,MORENA-PT-Partido Verde,5,55598.41809319769,24,55-59,55598.41809319769
SAN LUIS POTOSI,5,Mujeres,47,54986.56655904353,MORENA-PT-Partido Verde,5,55598.41809319769,24,45-49,55598.41809319769
SAN LUIS POTOSI,7,Hombres,27,64338.77163835834,MORENA-PT-Partido Verde,5,65054.68788110561,24,25-29,-65054.68788110561
SINALOA,2,Mujeres,59,83837.16177328904,PAN-PRI-PRD,5,84770.04227956754,25,55-59,84770.04227956754
SINALOA,7,Mujeres,67,114234.35824587206,MORENA-PT-Partido Verde,5,115505.47720673317,25,65-100,115505.47720673317
JALISCO,1,Hombres,37,41484.005137971966,PAN-PRI-PRD,5,41945.609740239175,14,35-39,-41945.609740239175
JALISCO,2,Hombres,21,38394.99457962233,PAN-PRI-PRD,5,38822.226862113675,14,20-24,-38822.226862113675
BAJA CALIFORNIA,7,Mujeres,74,54884.53078410028,MORENA-PT-Partido Verde,5,55495.246936481315,2,65-100,55495.246936481315
BAJA CALIFORNIA,1,Hombres,62,47451.97008860838,PAN-PRI-PRD,5,47979.98197431462,2,60-64,-47979.98197431462
VERACRUZ DE IGNACIO DE LA LLAVE,7,Mujeres,45,59192.75346655669,MORENA-PT-Partido Verde,5,59851.40846696361,30,45-49,59851.40846696361
VERACRUZ DE IGNACIO DE LA LLAVE,7,Mujeres,36,59192.75346655669,MORENA-PT-Partido Verde,5,59851.40846696361,30,35-39,59851.40846696361
VERACRUZ DE IGNACIO DE LA LLAVE,5,Hombres,36,63968.11487930197,MORENA-PT-Partido Verde,5,64679.90671638318,30,35-39,-64679.90671638318
JALISCO,7,Hombres,41,41484.005137971966,MORENA-PT-Partido Verde,5,41945.609740239175,14,40-44,-41945.609740239175
JALISCO,7,Mujeres,21,49224.13392546719,MORENA-PT-Partido Verde,5,49771.86519411017,14,20-24,49771.86519411017
JALISCO,6,Hombres,31,45094.83132389145,Movimiento Ciudadano,5,45596.614640336906,14,30-34,-45596.614640336906
VERACRUZ DE IGNACIO DE LA LLAVE,5,Hombres,57,71423.93486877157,MORENA-PT-Partido Verde,5,72218.68978546307,30,55-59,-72218.68978546307
VERACRUZ DE IGNACIO DE LA LLAVE,7,Mujeres,40,59192.75346655669,MORENA-PT-Partido Verde,5,59851.40846696361,30,40-44,59851.40846696361
VERACRUZ DE IGNACIO DE LA LLAVE,99,Hombres,49,71423.93486877157,NS,5,72218.68978546307,30,45-49,-72218.68978546307
VERACRUZ DE IGNACIO DE LA LLAVE,7,Mujeres,43,59192.75346655669,MORENA-PT-Partido Verde,5,59851.40846696361,30,40-44,59851.40846696361
VERACRUZ DE IGNACIO DE LA LLAVE,4,Hombres,28,69535.98961805679,MORENA-PT-Partido Verde,5,70309.73681831252,30,25-29,-70309.73681831252
VERACRUZ DE IGNACIO DE LA LLAVE,99,Hombres,19,59204.87705781648,NS,5,59863.66696095283,30,19-19,-59863.66696095283
BAJA CALIFORNIA,6,Hombres,28,47130.92238144634,Movimiento Ciudadano,5,47655.36187584946,2,25-29,-47655.36187584946
BAJA CALIFORNIA,7,Hombres,52,48410.556159013984,MORENA-PT-Partido Verde,5,48949.23451099552,2,50-54,-48949.23451099552
SAN LUIS POTOSI,1,Mujeres,40,54768.60355118165,PAN-PRI-PRD,5,55378.029747492496,24,40-44,55378.029747492496
SAN LUIS POTOSI,99,Mujeres,45,54768.60355118165,NS,5,55378.029747492496,24,45-49,55378.029747492496
SAN LUIS POTOSI,5,Hombres,55,66085.60919713408,MORENA-PT-Partido Verde,5,66820.96300994871,24,55-59,-66820.96300994871
SAN LUIS POTOSI,7,Hombres,36,59187.047713878426,MORENA-PT-Partido Verde,5,59845.639224714185,24,35-39,-59845.639224714185
NUEVO LEON,5,Mujeres,41,63646.607694492355,MORENA-PT-Partido Verde,5,64354.8220275289,19,40-44,64354.8220275289
NUEVO LEON,7,Hombres,27,74768.10238890554,MORENA-PT-Partido Verde,5,75600.06883116966,19,25-29,-75600.06883116966
NUEVO LEON,7,Hombres,22,63659.643503971914,MORENA-PT-Partido Verde,5,64368.002890255615,19,20-24,-64368.002890255615
MICHOACAN  DE OCAMPO,7,Mujeres,24,66069.16859739817,MORENA-PT-Partido Verde,5,66804.33947087324,16,20-24,66804.33947087324
MICHOACAN  DE OCAMPO,1,Mujeres,23,66069.16859739817,PAN-PRI-PRD,5,66804.33947087324,16,20-24,66804.33947087324
MICHOACAN  DE OCAMPO,6,Hombres,23,51534.179839877805,Movimiento Ciudadano,5,52107.615661926226,16,20-24,-52107.615661926226
JALISCO,7,Mujeres,20,49224.13392546719,MORENA-PT-Partido Verde,5,49771.86519411017,14,20-24,49771.86519411017
JALISCO,99,Mujeres,24,49224.13392546719,NS,5,49771.86519411017,14,20-24,49771.86519411017
JALISCO,7,Hombres,23,38394.99457962233,MORENA-PT-Partido Verde,5,38822.226862113675,14,20-24,-38822.226862113675
JALISCO,7,Hombres,21,60459.849942096254,MORENA-PT-Partido Verde,5,61132.60429387197,14,20-24,-61132.60429387197
JALISCO,99,Mujeres,61,82691.95080402805,NS,5,83612.08821445021,14,60-64,83612.08821445021
JALISCO,7,Hombres,27,71009.95233513162,MORENA-PT-Partido Verde,5,71800.10074764998,14,25-29,-71800.10074764998
VERACRUZ DE IGNACIO DE LA LLAVE,7,Mujeres,43,59192.75346655669,MORENA-PT-Partido Verde,5,59851.40846696361,30,40-44,59851.40846696361
BAJA CALIFORNIA,99,Hombres,38,43357.06263510105,NS,5,43839.509293435665,2,35-39,-43839.509293435665
JALISCO,6,Mujeres,27,62164.45394822945,Movimiento Ciudadano,5,62856.175925036965,14,25-29,62856.175925036965
JALISCO,7,Hombres,44,65324.05468732863,MORENA-PT-Partido Verde,5,66050.93446140389,14,40-44,-66050.93446140389
JALISCO,7,Hombres,36,65324.05468732863,MORENA-PT-Partido Verde,5,66050.93446140389,14,35-39,-66050.93446140389
JALISCO,7,Mujeres,33,62164.45394822945,MORENA-PT-Partido Verde,5,62856.175925036965,14,30-34,62856.175925036965
JALISCO,99,Hombres,57,72937.91658790155,NS,5,73749.51801994214,14,55-59,-73749.51801994214
NUEVO LEON,6,Hombres,36,68781.2827456899,Movimiento Ciudadano,5,69546.63210286156,19,35-39,-69546.63210286156
NUEVO LEON,99,Hombres,36,68781.2827456899,NS,5,69546.63210286156,19,35-39,-69546.63210286156
NUEVO LEON,7,Hombres,25,63659.643503971914,MORENA-PT-Partido Verde,5,64368.002890255615,19,25-29,-64368.002890255615
COAHUILA DE ZARAGOZA,4,Hombres,34,49952.72536285056,MORENA-PT-Partido Verde,5,50508.56388052964,8,30-34,-50508.56388052964
COAHUILA DE ZARAGOZA,99,Hombres,40,45952.91865545383,NS,5,46464.25015944963,8,40-44,-46464.25015944963
COAHUILA DE ZARAGOZA,7,Mujeres,30,43730.26305879044,MORENA-PT-Partido Verde,5,44216.862426888016,8,30-34,44216.862426888016
SINALOA,99,Mujeres,46,83837.16177328904,NS,5,84770.04227956754,25,45-49,84770.04227956754
SINALOA,5,Mujeres,45,83504.83696935557,MORENA-PT-Partido Verde,5,84434.01960079212,25,45-49,84434.01960079212
SINALOA,5,Mujeres,32,85876.7562433071,MORENA-PT-Partido Verde,5,86832.33191103367,25,30-34,86832.33191103367
SINALOA,2,Mujeres,59,83837.16177328904,PAN-PRI-PRD,5,84770.04227956754,25,55-59,84770.04227956754
JALISCO,5,Mujeres,40,60447.46936561756,MORENA-PT-Partido Verde,5,61120.085955114475,14,40-44,61120.085955114475
SAN LUIS POTOSI,7,Mujeres,46,54986.56655904353,MORENA-PT-Partido Verde,5,55598.41809319769,24,45-49,55598.41809319769
SAN LUIS POTOSI,1,Mujeres,51,54986.56655904353,PAN-PRI-PRD,5,55598.41809319769,24,50-54,55598.41809319769
SAN LUIS POTOSI,6,Mujeres,52,54986.56655904353,Movimiento Ciudadano,5,55598.41809319769,24,50-54,55598.41809319769
NUEVO LEON,7,Hombres,48,76798.10274678403,MORENA-PT-Partido Verde,5,77652.65759401735,19,45-49,-77652.65759401735
NUEVO LEON,7,Mujeres,46,63899.90255968519,MORENA-PT-Partido Verde,5,64610.93537842762,19,45-49,64610.93537842762
NUEVO LEON,7,Mujeres,59,63899.90255968519,MORENA-PT-Partido Verde,5,64610.93537842762,19,55-59,64610.93537842762
NUEVO LEON,7,Mujeres,43,63646.607694492355,MORENA-PT-Partido Verde,5,64354.8220275289,19,40-44,64354.8220275289
COAHUILA DE ZARAGOZA,7,Hombres,43,45952.91865545383,MORENA-PT-Partido Verde,5,46464.25015944963,8,40-44,-46464.25015944963
COAHUILA DE ZARAGOZA,7,Hombres,37,45952.91865545383,MORENA-PT-Partido Verde,5,46464.25015944963,8,35-39,-46464.25015944963
COAHUILA DE ZARAGOZA,2,Mujeres,30,43730.26305879044,PAN-PRI-PRD,5,44216.862426888016,8,30-34,44216.862426888016
COAHUILA DE ZARAGOZA,2,Mujeres,45,54147.941172406434,PAN-PRI-PRD,5,54750.46107773733,8,45-49,54750.46107773733
COAHUILA DE ZARAGOZA,2,Hombres,32,63609.65582266621,PAN-PRI-PRD,5,64317.45898146727,8,30-34,-64317.45898146727
COAHUILA DE ZARAGOZA,1,Hombres,35,63609.65582266621,PAN-PRI-PRD,5,64317.45898146727,8,35-39,-64317.45898146727
CHIHUAHUA,7,Mujeres,35,62940.32282066564,MORENA-PT-Partido Verde,5,63640.67811629282,6,35-39,63640.67811629282
CHIHUAHUA,1,Hombres,65,72385.96571172189,PAN-PRI-PRD,5,73191.42542567565,6,65-100,-73191.42542567565
CHIHUAHUA,1,Hombres,28,71896.22106510212,PAN-PRI-PRD,5,72696.23124779525,6,25-29,-72696.23124779525
CHIHUAHUA,1,Hombres,31,71896.22106510212,PAN-PRI-PRD,5,72696.23124779525,6,30-34,-72696.23124779525
CHIHUAHUA,7,Mujeres,39,61201.90871028519,MORENA-PT-Partido Verde,5,61882.920166007585,6,35-39,61882.920166007585
CHIHUAHUA,7,Hombres,33,71896.22106510212,MORENA-PT-Partido Verde,5,72696.23124779525,6,30-34,-72696.23124779525
CHIHUAHUA,99,Mujeres,24,78479.70843985812,NS,5,79352.97500319841,6,20-24,79352.97500319841
CHIHUAHUA,5,Mujeres,29,62940.32282066564,MORENA-PT-Partido Verde,5,63640.67811629282,6,25-29,63640.67811629282
CHIHUAHUA,7,Hombres,28,71896.22106510212,MORENA-PT-Partido Verde,5,72696.23124779525,6,25-29,-72696.23124779525
CHIHUAHUA,7,Hombres,36,66139.35824803273,MORENA-PT-Partido Verde,5,66875.31014218449,6,35-39,-66875.31014218449
CHIHUAHUA,99,Hombres,46,73848.24806363572,NS,5,74669.97901902851,6,45-49,-74669.97901902851
CHIHUAHUA,1,Mujeres,40,61201.90871028519,PAN-PRI-PRD,5,61882.920166007585,6,40-44,61882.920166007585
CHIHUAHUA,99,Mujeres,31,62940.32282066564,NS,5,63640.67811629282,6,30-34,63640.67811629282
CHIHUAHUA,99,Hombres,40,66139.35824803273,NS,5,66875.31014218449,6,40-44,-66875.31014218449
CHIHUAHUA,1,Hombres,32,71896.22106510212,PAN-PRI-PRD,5,72696.23124779525,6,30-34,-72696.23124779525
CHIHUAHUA,7,Hombres,37,66139.35824803273,MORENA-PT-Partido Verde,5,66875.31014218449,6,35-39,-66875.31014218449
CHIHUAHUA,99,Hombres,32,71896.22106510212,NS,5,72696.23124779525,6,30-34,-72696.23124779525
CHIHUAHUA,2,Mujeres,23,78479.70843985812,PAN-PRI-PRD,5,79352.97500319841,6,20-24,79352.97500319841
CHIHUAHUA,7,Hombres,36,66139.35824803273,MORENA-PT-Partido Verde,5,66875.31014218449,6,35-39,-66875.31014218449
CHIHUAHUA,2,Hombres,41,66139.35824803273,PAN-PRI-PRD,5,66875.31014218449,6,40-44,-66875.31014218449
COAHUILA DE ZARAGOZA,6,Hombres,26,49952.72536285056,Movimiento Ciudadano,5,50508.56388052964,8,25-29,-50508.56388052964
COAHUILA DE ZARAGOZA,6,Hombres,36,45952.91865545383,Movimiento Ciudadano,5,46464.25015944963,8,35-39,-46464.25015944963
COAHUILA DE ZARAGOZA,2,Hombres,40,45952.91865545383,PAN-PRI-PRD,5,46464.25015944963,8,40-44,-46464.25015944963
COAHUILA DE ZARAGOZA,4,Mujeres,42,42522.43152972987,MORENA-PT-Partido Verde,5,42995.591004771704,8,40-44,42995.591004771704
COAHUILA DE ZARAGOZA,99,Hombres,20,54159.03150809599,NS,5,54761.67481882079,8,20-24,-54761.67481882079
COAHUILA DE ZARAGOZA,7,Mujeres,37,54147.941172406434,MORENA-PT-Partido Verde,5,54750.46107773733,8,35-39,54750.46107773733
COAHUILA DE ZARAGOZA,1,Mujeres,38,54147.941172406434,PAN-PRI-PRD,5,54750.46107773733,8,35-39,54750.46107773733
OAXACA,1,Mujeres,23,47178.02752988784,PAN-PRI-PRD,5,47702.99117699123,20,20-24,47702.99117699123
OAXACA,7,Hombres,44,39759.63374820667,MORENA-PT-Partido Verde,5,40202.0507680096,20,40-44,-40202.0507680096
OAXACA,7,Hombres,25,36799.02451976202,MORENA-PT-Partido Verde,5,37208.49797876797,20,25-29,-37208.49797876797
OAXACA,3,Hombres,52,44393.82802817267,PAN-PRI-PRD,5,44887.81107686596,20,50-54,-44887.81107686596
OAXACA,3,Hombres,40,39759.63374820667,PAN-PRI-PRD,5,40202.0507680096,20,40-44,-40202.0507680096
TABASCO,3,Hombres,18,80801.02715852455,PAN-PRI-PRD,5,81700.12371104505,27,18-18,-81700.12371104505
OAXACA,7,Mujeres,22,47178.02752988784,MORENA-PT-Partido Verde,5,47702.99117699123,20,20-24,47702.99117699123
OAXACA,2,Hombres,41,39759.63374820667,PAN-PRI-PRD,5,40202.0507680096,20,40-44,-40202.0507680096
TABASCO,4,Hombres,24,80801.02715852455,MORENA-PT-Partido Verde,5,81700.12371104505,27,20-24,-81700.12371104505
JALISCO,7,Hombres,37,58702.5344180911,MORENA-PT-Partido Verde,5,59355.73460842993,14,35-39,-59355.73460842993
JALISCO,99,Mujeres,68,74309.94771232657,NS,5,75136.81613412338,14,65-100,75136.81613412338
TABASCO,7,Hombres,18,80801.02715852455,MORENA-PT-Partido Verde,5,81700.12371104505,27,18-18,-81700.12371104505
JALISCO,7,Hombres,51,65544.62333024298,MORENA-PT-Partido Verde,5,66273.95743582134,14,50-54,-66273.95743582134
JALISCO,7,Hombres,20,54331.38587502563,MORENA-PT-Partido Verde,5,54935.9470229682,14,20-24,-54935.9470229682
TABASCO,1,Hombres,26,94900.6173957032,PAN-PRI-PRD,5,95956.6041935584,27,25-29,-95956.6041935584
SONORA,2,Hombres,39,83826.5151421101,PAN-PRI-PRD,5,84759.27718022396,26,35-39,-84759.27718022396
SONORA,4,Mujeres,46,77877.38081745022,MORENA-PT-Partido Verde,5,78743.94510598239,26,45-49,78743.94510598239
SONORA,5,Mujeres,23,99466.95344716065,MORENA-PT-Partido Verde,5,100573.75119564228,26,20-24,100573.75119564228
SONORA,3,Mujeres,29,79771.98545213824,PAN-PRI-PRD,5,80659.63155801035,26,25-29,80659.63155801035
SONORA,7,Mujeres,70,106113.7141499131,MORENA-PT-Partido Verde,5,107294.47233978304,26,65-100,107294.47233978304
SONORA,7,Mujeres,53,77877.38081745022,MORENA-PT-Partido Verde,5,78743.94510598239,26,50-54,78743.94510598239
SONORA,7,Hombres,28,91122.89298563826,MORENA-PT-Partido Verde,5,92136.84394418666,26,25-29,-92136.84394418666
SONORA,7,Mujeres,46,77877.38081745022,MORENA-PT-Partido Verde,5,78743.94510598239,26,45-49,78743.94510598239
SONORA,1,Mujeres,55,77877.38081745022,PAN-PRI-PRD,5,78743.94510598239,26,55-59,78743.94510598239
SONORA,1,Mujeres,40,77568.68017964718,PAN-PRI-PRD,5,78431.80946631155,26,40-44,78431.80946631155
JALISCO,6,Hombres,46,65544.62333024298,Movimiento Ciudadano,5,66273.95743582134,14,45-49,-66273.95743582134
TABASCO,7,Mujeres,63,110512.92004705202,MORENA-PT-Partido Verde,5,111742.62948166524,27,60-64,111742.62948166524
JALISCO,2,Mujeres,65,74309.94771232657,PAN-PRI-PRD,5,75136.81613412338,14,65-100,75136.81613412338
TABASCO,7,Mujeres,61,110512.92004705202,MORENA-PT-Partido Verde,5,111742.62948166524,27,60-64,111742.62948166524
TABASCO,7,Mujeres,18,103590.60147588768,MORENA-PT-Partido Verde,5,104743.28425648854,27,18-18,104743.28425648854
TABASCO,1,Mujeres,28,83079.12997760215,PAN-PRI-PRD,5,84003.57564340683,27,25-29,84003.57564340683
JALISCO,7,Mujeres,50,54536.43897849005,MORENA-PT-Partido Verde,5,55143.28181201128,14,50-54,55143.28181201128
TABASCO,7,Mujeres,37,80784.48124752325,MORENA-PT-Partido Verde,5,81683.39368887508,27,35-39,81683.39368887508
JALISCO,7,Hombres,42,58702.5344180911,MORENA-PT-Partido Verde,5,59355.73460842993,14,40-44,-59355.73460842993
JALISCO,7,Mujeres,28,55863.20406693374,MORENA-PT-Partido Verde,5,56484.81020185067,14,25-29,56484.81020185067
JALISCO,4,Mujeres,36,54320.260245725134,MORENA-PT-Partido Verde,5,54924.69759555151,14,35-39,54924.69759555151
JALISCO,6,Mujeres,21,69655.3142916163,Movimiento Ciudadano,5,70430.38925225331,14,20-24,70430.38925225331
TABASCO,7,Mujeres,35,83079.12997760215,MORENA-PT-Partido Verde,5,84003.57564340683,27,35-39,84003.57564340683
JALISCO,6,Mujeres,24,69655.3142916163,Movimiento Ciudadano,5,70430.38925225331,14,20-24,70430.38925225331
JALISCO,7,Hombres,64,64246.762535007016,MORENA-PT-Partido Verde,5,64961.654965675,14,60-64,-64961.654965675
SONORA,99,Hombres,75,58341.34530880478,NS,5,58990.526442772825,26,65-100,-58990.526442772825
JALISCO,7,Mujeres,61,74309.94771232657,MORENA-PT-Partido Verde,5,75136.81613412338,14,60-64,75136.81613412338
JALISCO,2,Mujeres,21,69655.3142916163,PAN-PRI-PRD,5,70430.38925225331,14,20-24,70430.38925225331
COAHUILA DE ZARAGOZA,6,Hombres,21,54159.03150809599,Movimiento Ciudadano,5,54761.67481882079,8,20-24,-54761.67481882079
COAHUILA DE ZARAGOZA,99,Mujeres,25,69434.3481335722,NS,5,70206.96433943954,8,25-29,70206.96433943954
COAHUILA DE ZARAGOZA,1,Hombres,40,58516.31354421042,PAN-PRI-PRD,5,59167.44160067172,8,40-44,-59167.44160067172
COAHUILA DE ZARAGOZA,1,Mujeres,35,55685.99034384253,PAN-PRI-PRD,5,56305.624570071006,8,35-39,56305.624570071006
SONORA,7,Mujeres,28,50728.38458979718,MORENA-PT-Partido Verde,5,51292.85409350952,26,25-29,51292.85409350952
SONORA,7,Mujeres,46,49523.57275003508,MORENA-PT-Partido Verde,5,50074.63596165363,26,45-49,50074.63596165363
SONORA,7,Mujeres,72,67479.54524559608,MORENA-PT-Partido Verde,5,68230.4097906338,26,65-100,68230.4097906338
SONORA,7,Hombres,60,59519.90967267235,MORENA-PT-Partido Verde,5,60182.205035428575,26,60-64,-60182.205035428575
SONORA,99,Mujeres,47,49523.57275003508,NS,5,50074.63596165363,26,45-49,50074.63596165363
BAJA CALIFORNIA,99,Mujeres,68,84073.17454671695,NS,5,85008.68123583497,2,65-100,85008.68123583497
BAJA CALIFORNIA,4,Mujeres,25,78806.99121490655,MORENA-PT-Partido Verde,5,79683.89954896552,2,25-29,79683.89954896552
SONORA,7,Mujeres,49,49523.57275003508,MORENA-PT-Partido Verde,5,50074.63596165363,26,45-49,50074.63596165363
SONORA,7,Mujeres,50,49523.57275003508,MORENA-PT-Partido Verde,5,50074.63596165363,26,50-54,50074.63596165363
BAJA CALIFORNIA,99,Hombres,25,61469.725503229645,NS,5,62153.71703437572,2,25-29,-62153.71703437572
JALISCO,6,Hombres,74,64246.762535007016,Movimiento Ciudadano,5,64961.654965675,14,65-100,-64961.654965675
JALISCO,2,Mujeres,39,54320.260245725134,PAN-PRI-PRD,5,54924.69759555151,14,35-39,54924.69759555151
SONORA,7,Mujeres,65,67479.54524559608,MORENA-PT-Partido Verde,5,68230.4097906338,26,65-100,68230.4097906338
BAJA CALIFORNIA,1,Hombres,25,61469.725503229645,PAN-PRI-PRD,5,62153.71703437572,2,25-29,-62153.71703437572
SONORA,6,Mujeres,55,49523.57275003508,Movimiento Ciudadano,5,50074.63596165363,26,55-59,50074.63596165363
JALISCO,7,Hombres,76,64246.762535007016,MORENA-PT-Partido Verde,5,64961.654965675,14,65-100,-64961.654965675
JALISCO,7,Mujeres,78,74309.94771232657,MORENA-PT-Partido Verde,5,75136.81613412338,14,65-100,75136.81613412338
JALISCO,7,Mujeres,68,74309.94771232657,MORENA-PT-Partido Verde,5,75136.81613412338,14,65-100,75136.81613412338
BAJA CALIFORNIA,1,Mujeres,46,61701.71954830215,PAN-PRI-PRD,5,62388.29254472738,2,45-49,62388.29254472738
TAMAULIPAS,7,Mujeres,30,52388.43241250164,MORENA-PT-Partido Verde,5,52971.37375162129,28,30-34,52971.37375162129
TAMAULIPAS,7,Mujeres,43,50941.46191655905,MORENA-PT-Partido Verde,5,51508.30239371875,28,40-44,51508.30239371875
TAMAULIPAS,7,Mujeres,67,69687.76206676742,MORENA-PT-Partido Verde,5,70463.19808324495,28,65-100,70463.19808324495
TAMAULIPAS,99,Mujeres,40,50941.46191655905,NS,5,51508.30239371875,28,40-44,51508.30239371875
TAMAULIPAS,1,Hombres,18,50951.895515712386,PAN-PRI-PRD,5,51518.852090567365,28,18-18,-51518.852090567365
TAMAULIPAS,6,Hombres,18,50951.895515712386,Movimiento Ciudadano,5,51518.852090567365,28,18-18,-51518.852090567365
TAMAULIPAS,7,Hombres,18,50951.895515712386,MORENA-PT-Partido Verde,5,51518.852090567365,28,18-18,-51518.852090567365
TAMAULIPAS,1,Mujeres,25,65322.65354070296,PAN-PRI-PRD,5,66049.5177238118,28,25-29,66049.5177238118
TAMAULIPAS,1,Mujeres,26,52388.43241250164,PAN-PRI-PRD,5,52971.37375162129,28,25-29,52971.37375162129
TAMAULIPAS,5,Hombres,22,50951.895515712386,MORENA-PT-Partido Verde,5,51518.852090567365,28,20-24,-51518.852090567365
BAJA CALIFORNIA,1,Mujeres,48,61701.71954830215,PAN-PRI-PRD,5,62388.29254472738,2,45-49,62388.29254472738
BAJA CALIFORNIA,6,Hombres,38,66415.17824198604,Movimiento Ciudadano,5,67154.19926550904,2,35-39,-67154.19926550904
BAJA CALIFORNIA,7,Hombres,18,61469.725503229645,MORENA-PT-Partido Verde,5,62153.71703437572,2,18-18,-62153.71703437572
BAJA CALIFORNIA,7,Hombres,34,72196.0488194791,MORENA-PT-Partido Verde,5,72999.39527288302,2,30-34,-72999.39527288302
BAJA CALIFORNIA,7,Mujeres,18,78806.99121490655,MORENA-PT-Partido Verde,5,79683.89954896552,2,18-18,79683.89954896552
JALISCO,7,Hombres,28,56722.725496843435,MORENA-PT-Partido Verde,5,57353.89577694052,14,25-29,-57353.89577694052
JALISCO,1,Hombres,77,57109.11091101712,PAN-PRI-PRD,5,57744.58061410478,14,65-100,-57744.58061410478
JALISCO,6,Mujeres,40,48285.41773444386,Movimiento Ciudadano,5,48822.70363474408,14,40-44,48822.70363474408
JALISCO,5,Mujeres,63,66054.30185501996,MORENA-PT-Partido Verde,5,66789.30730192449,14,60-64,66789.30730192449
JALISCO,2,Mujeres,25,69655.3142916163,PAN-PRI-PRD,5,70430.38925225331,14,25-29,70430.38925225331
JALISCO,5,Hombres,29,63812.08562347032,MORENA-PT-Partido Verde,5,64522.14127759763,14,25-29,-64522.14127759763
JALISCO,5,Mujeres,63,74309.94771232657,MORENA-PT-Partido Verde,5,75136.81613412338,14,60-64,75136.81613412338
JALISCO,7,Mujeres,33,55863.20406693374,MORENA-PT-Partido Verde,5,56484.81020185067,14,30-34,56484.81020185067
